4797.869141, 11.390
4832.636719, 11.310
4867.655762, 11.232
4902.928711, 11.154
4938.457520, 11.079
4974.243652, 11.006
5010.289062, 10.935
5046.595703, 10.867
5083.165527, 10.800
5120.000000, 10.736
5157.101562, 10.673
5194.472168, 10.613
5232.113281, 10.553
5270.027344, 10.496
5308.216309, 10.439
5346.681641, 10.383
5385.426270, 10.328
5424.451172, 10.273
5463.758789, 10.218
5503.351562, 10.163
5543.230957, 10.106
5583.399414, 10.049
5623.859375, 9.989
5664.611816, 9.927
5705.660156, 9.862
5747.005859, 9.795
5788.650879, 9.724
5830.597656, 9.649
5872.848633, 9.570
5915.405762, 9.487
5958.271484, 9.399
6001.447266, 9.307
6044.936523, 9.209
6088.740234, 9.106
6132.861816, 8.995
6177.303223, 8.872
6222.066406, 8.726
6267.154297, 8.554
6312.568359, 8.378
6358.312012, 8.211
6404.386719, 8.056
6450.795898, 7.910
6497.541016, 7.767
6544.625000, 7.616
6592.049805, 7.450
6639.818359, 7.268
6687.933594, 7.069
6736.396973, 6.856
6785.211426, 6.635
6834.379883, 6.411
6883.904785, 6.195
6933.788574, 5.994
6984.033691, 5.814
7034.642578, 5.653
7085.618652, 5.501
7136.963867, 5.349
7188.681152, 5.191
7240.773438, 5.033
7293.243164, 4.881
7346.092773, 4.746
7399.325684, 4.629
7452.944336, 4.531
7506.951172, 4.453
7561.350098, 4.400
7616.142578, 4.386
7671.332031, 4.427
7726.921875, 4.534
7782.914551, 4.704
7839.312500, 4.924
7896.119629, 5.178
7953.337891, 5.457
8010.971191, 5.753
8069.021973, 6.060
8127.493164, 6.361
8186.388672, 6.630
8245.710938, 6.831
8305.461914, 6.925
8365.647461, 6.872
8426.267578, 6.631
8487.328125, 6.185
8548.831055, 5.557
8610.779297, 4.808
8673.176758, 4.009
8736.026367, 3.201
8799.331055, 2.391
8863.094727, 1.572
8927.320312, 0.748
8992.010742, -0.056
9057.170898, -0.817
9122.802734, -1.524
9188.910156, -2.188
9255.497070, -2.817
9322.566406, -3.396
9390.121094, -3.890
9458.166016, -4.271
9526.704102, -4.527
9595.738281, -4.667
9665.273438, -4.699
9735.311523, -4.633
9805.857422, -4.474
9876.915039, -4.223
9948.487305, -3.893
10020.578125, -3.517
10093.191406, -3.152
10166.331055, -2.852
10240.000000, -2.646
10314.203125, -2.537
10388.944336, -2.513
10464.226562, -2.556
10540.054688, -2.651
10616.432617, -2.799
10693.363281, -3.011
10770.852539, -3.278
10848.902344, -3.560
10927.517578, -3.806
11006.703125, -3.983
11086.461914, -4.088
11166.798828, -4.120
11247.718750, -4.071
11329.223633, -3.929
11411.320312, -3.700
11494.011719, -3.396
11577.301758, -3.036
11661.195312, -2.640
